Start Time,End Time,Text,Date
00:03:30.540,00:03:34.900,less passable. The laws of war protect certain symbols.,2015-01-20
00:03:34.900,00:03:38.320,Parties or infrastructures bearing symbols that indicate there are,2015-01-20
00:03:38.320,00:03:43.160,"only there to help, or are neutral, culturally important buildings that",2015-01-20
00:03:43.160,00:03:45.140,should be protected for posterity,2015-01-20
00:03:45.140,00:03:46.860,are off limits.,2015-01-20
00:03:46.860,00:03:49.599,It's a violation of the laws of war,2015-01-20
00:03:49.599,00:03:53.890,to attack such targets or to pretend to be such targets,2015-01-20
00:03:53.890,00:03:57.410,if your intentions are otherwise.,2015-01-20
00:03:57.410,00:04:02.300,That is called perfidy. A kind of deception that involves,2015-01-20
00:04:02.300,00:04:07.849,"pretending to act fairly and honestly to invite the confidence of an adversary,",2015-01-20
00:04:07.849,00:04:11.450,"only to then take advantage of that trust, betray it",2015-01-20
00:04:11.450,00:04:14.819,"and kill, injure or capture.",2015-01-20
00:04:14.819,00:04:19.049,If you do one of those three things while pretending to be dead,2015-01-20
00:04:19.049,00:04:23.200,"or injured or surrendered or civilian or a non-combatant,",2015-01-20
00:04:23.240,00:04:27.139,"well, that's a violation of the rules of war. Espionage",2015-01-20
00:04:27.139,00:04:30.820,"is allowed. But if caught, you can be",2015-01-20
00:04:30.820,00:04:35.150,prosecuted and punished. Whereas if you are a lawful combatants on the other,2015-01-20
00:04:35.150,00:04:36.520,hand you're entitled,2015-01-20
00:04:36.520,00:04:39.720,to protection as an official prisoner-of-war.,2015-01-20
00:04:39.720,00:04:43.750,Conditions like these reveal something we desire to hold,2015-01-20
00:04:43.750,00:04:48.039,above quick vengeance: dignity and respect.,2015-01-20
00:04:48.039,00:04:51.070,Both sides wish to be treated with that and,2015-01-20
00:04:51.070,00:04:55.100,"uphold the bargain. Athletes agreed to play fair,",2015-01-20
00:04:55.100,00:04:58.710,"to avoid prohibited things, even technically safe and",2015-01-20
00:04:58.710,00:05:02.169,otherwise legal things that would nonetheless give them,2015-01-20
00:05:02.169,00:05:07.020,an unfair advantage. They do this because the spirit of the sport,2015-01-20
00:05:07.020,00:05:10.070,is more important to them then the quickest,2015-01-20
00:05:10.070,00:05:11.729,"victory possible,",2015-01-20
00:05:11.729,00:05:15.020,"sportsmanship. Likewise, a sort of",2015-01-20
00:05:15.020,00:05:18.520,"""lovesmanship"" exists in US court rooms.",2015-01-20
00:05:18.520,00:05:23.430,If the most sure-fire way of getting the truth of someone's guilt,2015-01-20
00:05:23.430,00:05:28.050,involves spoiling a bond of love. Spousal privilege,2015-01-20
00:05:28.050,00:05:31.669,says chill. Love is sacred. Truth,2015-01-20
00:05:31.669,00:05:35.059,"will come second, find another way. So,",2015-01-20
