Start Time,End Time,Text,Date
00:04:57.639,00:05:00.650,But 99.9 percent of your DNA,2014-04-15
00:05:00.650,00:05:04.060,isn't different from anyone else's.,2014-04-15
00:05:04.060,00:05:07.740,"Now, you might say, but wait, Michael, we all look so different.",2014-04-15
00:05:07.740,00:05:10.770,Kind of. But that's also because your brain,2014-04-15
00:05:10.770,00:05:15.220,is particularly good at recognizing differences amongst things that you are,2014-04-15
00:05:15.220,00:05:16.259,familiar with.,2014-04-15
00:05:16.259,00:05:19.550,It's called the cross-race effect and it's the reason,2014-04-15
00:05:19.550,00:05:24.120,"new twins you've never met before look totally the same, until you get used to them.",2014-04-15
00:05:24.120,00:05:27.930,It's the reason people from a culture you're not use to tend to be,2014-04-15
00:05:27.930,00:05:31.960,"more difficult to distinguish. And the reason, say, a big group of black labs",2014-04-15
00:05:31.960,00:05:32.960,you've never met before,2014-04-15
00:05:32.960,00:05:35.990,all kind of look like the same black lab.,2014-04-15
00:05:35.990,00:05:40.789,"We all have a common descendant, a common person our DNA has been replicated from",2014-04-15
00:05:40.789,00:05:42.240,"over and over again,",2014-04-15
00:05:42.240,00:05:46.560,"making us, in a funny way, a big bunch of forgeries.",2014-04-15
00:05:46.560,00:05:49.910,"Go back 50 forgeries ago, 50",2014-04-15
00:05:49.910,00:05:54.479,"generations ago, and that's enough to connect every single human living on Earth.",2014-04-15
00:05:54.479,00:05:58.229,"I've said this before, you are at least 50th cousins",2014-04-15
00:05:58.229,00:06:02.500,"with everyone else living on the planet today. But we can go back further than that,",2014-04-15
00:06:02.500,00:06:06.900,"as Guy Murchie famously did. You see, animal populations, and even",2014-04-15
00:06:06.900,00:06:10.110,"molecule populations, experience replication",2014-04-15
00:06:10.110,00:06:13.430,"variation and selective pressures, which means",2014-04-15
00:06:13.430,00:06:17.160,you are trillionth cousins with all life on,2014-04-15
00:06:17.160,00:06:20.400,"Earth and, technically speaking, quadrillionth",2014-04-15
00:06:20.400,00:06:24.490,cousins with water and trees and rocks.,2014-04-15
00:06:24.490,00:06:28.120,It's a beautiful notion but it's anything but new.,2014-04-15
00:06:28.120,00:06:31.400,The word 'human' comes from a word for soil.,2014-04-15
00:06:31.400,00:06:36.540,And compare the Hebrew word for 'ground' with their name for the first man.,2014-04-15
00:06:37.770,00:06:41.350,"You are quadrillionth cousins with dirt,",2014-04-15
00:06:41.350,00:06:46.039,"with rocks, with trees, with plastic, with the very clothing you are wearing",2014-04-15
00:06:46.039,00:06:50.090,right now. So whether you're fighting with a stranger in a bar,2014-04-15
00:06:50.090,00:06:53.569,"or stubbing your toe on a rock, it's all",2014-04-15
00:06:53.569,00:06:55.969,just a family squabble.,2014-04-15
00:06:55.969,00:06:57.410,"And as always,",2014-04-15
00:06:57.410,00:06:59.270,thanks for watching.,2014-04-15
00:07:03.710,00:07:06.960,"Oh, hey, you're still there. This is great because I have some",2014-04-15
00:07:06.960,00:07:10.870,"really cool news. Vsauce was just nominated for a Webby,",2014-04-15
00:07:10.870,00:07:14.250,in the news and information category. It's a really big honor,2014-04-15
00:07:14.250,00:07:17.479,and I want to thank you guys for making this possible.,2014-04-15
00:07:17.479,00:07:21.630,You can be a Vsaucer in a whole new way now by voting for Vsauce in the,2014-04-15
00:07:21.630,00:07:22.759,Webby's. Just follow,2014-04-15
00:07:22.759,00:07:26.759,"the link at the top of this video's description. All the nominees, by the way,",2014-04-15
00:07:26.759,00:07:30.729,"are great. It's great that the universe has these channels, so check all them out.",2014-04-15
00:07:30.729,00:07:32.089,"And as always,",2014-04-15
00:07:32.089,00:07:34.089,thanks for watching.,2014-04-15
