Start Time,End Time,Text,Date
00:05:02.150,00:05:05.700,but there's reason to doubt that optimism.,2015-03-07
00:05:05.700,00:05:09.900,"For example, the Fermi paradox.",2015-03-07
00:05:09.900,00:05:13.900,If it is likely that intelligent life forms in our universe are capable,2015-03-07
00:05:13.910,00:05:15.530,of living for billions,2015-03-07
00:05:15.530,00:05:20.199,"and billions of years, where are they?",2015-03-07
00:05:20.199,00:05:24.250,Why are the skies so silent? Perhaps,2015-03-07
00:05:24.250,00:05:28.250,it is because extinction level threat events are just,2015-03-07
00:05:28.250,00:05:31.860,too common for intelligent life anywhere,2015-03-07
00:05:31.860,00:05:33.680,to ever catch up.,2015-03-07
00:05:33.680,00:05:35.400,"So,",2015-03-07
00:05:35.400,00:05:38.930,does this mean we should just give up?,2015-03-07
00:05:38.930,00:05:42.030,The Voluntary Human Extinction Movement think so.,2015-03-07
00:05:42.030,00:05:46.440,"Founded in 1991, its supporters believe that",2015-03-07
00:05:46.440,00:05:49.440,humans are a negative influence,2015-03-07
00:05:49.440,00:05:53.360,on Earth and always will be. Thus,2015-03-07
00:05:53.360,00:05:57.260,we have a moral obligation to just stop reproducing,2015-03-07
00:05:57.260,00:06:00.770,right now and fade away. But what would,2015-03-07
00:06:00.770,00:06:04.110,"a computer do? In a way, that's",2015-03-07
00:06:04.110,00:06:10.050,kind what Tom 7 did. He created a program that plays video games.,2015-03-07
00:06:10.050,00:06:14.210,The program came up with novel techniques and strategies for playing,2015-03-07
00:06:14.210,00:06:16.510,games and even exploited glitches,2015-03-07
00:06:16.510,00:06:19.699,"humans didn't know about, or at least",2015-03-07
00:06:19.699,00:06:24.240,"hadn't told it about. He also had the program play other games,",2015-03-07
00:06:24.240,00:06:27.720,"like Tetris, which I think is relevant",2015-03-07
00:06:27.720,00:06:32.560,to our question. The computer struggled to figure out what to do.,2015-03-07
00:06:32.560,00:06:36.919,"You see, the computer wasn't programmed to consider future repercussions far",2015-03-07
00:06:36.919,00:06:37.880,enough ahead,2015-03-07
00:06:37.880,00:06:41.820,to notice that stacking Tetriminos in certain ways,2015-03-07
00:06:41.820,00:06:46.770,"made a big difference. On one run, when faced with",2015-03-07
00:06:46.770,00:06:50.750,"imminent demise, the computer did something",2015-03-07
00:06:50.750,00:06:53.820,eerie. Rather than,2015-03-07
00:06:53.820,00:06:56.970,"lose, and receive a 'game over',",2015-03-07
00:06:56.970,00:07:01.340,it just paused the game. For,2015-03-07
00:07:01.340,00:07:05.280,ever. Tom 7 describes the computer's reasoning,2015-03-07
00:07:05.280,00:07:08.450,"like this: ""The only winning move",2015-03-07
00:07:08.450,00:07:12.870,"is to not play."" And that's right.",2015-03-07
00:07:12.870,00:07:15.990,If you pause a game for ever,2015-03-07
00:07:15.990,00:07:22.240,you will never lose that game. But you'll also never,2015-03-07
00:07:22.240,00:07:25.470,win that game or achieve a high score.,2015-03-07
00:07:25.470,00:07:29.430,"Now, we might not know what achieving a",2015-03-07
00:07:29.430,00:07:32.490,sentient life high score in this universe,2015-03-07
00:07:32.490,00:07:35.750,means or whether or not we're capable of achieving one.,2015-03-07
00:07:35.750,00:07:39.090,We might also sometimes panic,2015-03-07
00:07:39.090,00:07:42.840,when the future looks bleak. But if we keep playing,2015-03-07
00:07:42.840,00:07:47.510,"and keep learning, chances are we could eventually",2015-03-07
00:07:47.510,00:07:50.750,figure it out and start playing,2015-03-07
00:07:50.750,00:07:52.870,really well.,2015-03-07
00:07:53.460,00:07:57.500,"So, thanks for continuing to play, for being here.",2015-03-07
00:07:57.500,00:07:58.880,"And as always,",2015-03-07
00:07:58.880,00:08:00.880,thanks for watching.,2015-03-07
