Start Time,End Time,Text,Date
00:01:41.100,00:01:45.520,"the love faster and sooner than women, who appear to be more cautious.",2011-12-16
00:01:45.760,00:01:52.940,"But we're here to talk about money. Interestingly, a UK study once looked at people",2011-12-16
00:01:52.940,00:01:57.340,"who heard that someone else loved them. They heard the phrase ""I love you"" for the",2011-12-16
00:01:57.340,00:02:01.939,first time and they took the amount of happiness those people felt and compared it to the amount,2011-12-16
00:02:01.939,00:02:05.519,of happiness gamblers feel when they win large sums of money.,2011-12-16
00:02:05.520,00:02:10.360,"Their conclusion, that hearing that someone loves you for the first time is the equivalent",2011-12-16
00:02:10.369,00:02:18.459,"happiness level of receiving 267,000 dollars. But when you go beyond passionate love to",2011-12-16
00:02:18.459,00:02:23.379,"committed long-term love, there's all kinds of practical benefits marriage brings.",2011-12-16
00:02:23.379,00:02:29.000,"In fact, it's been estimated that tax breaks and health care costs all together mean that",2011-12-16
00:02:29.000,00:02:35.420,"being married is the equivalent of receiving an extra 100,000 dollars a year.",2011-12-16
00:02:35.420,00:02:40.200,Now we have a lot of ways of visualizing the effect having money has on a person.,2011-12-16
00:02:40.200,00:02:45.160,"For instance, we know that in wealthier countries people report feeling respect more often.",2011-12-16
00:02:45.160,00:02:48.420,"They also report eating tastier foods, for instance.",2011-12-16
00:02:48.420,00:02:53.120,But here's what's really awesome. Take a look at the graph of wealth against,2011-12-16
00:02:53.129,00:02:53.989,love.,2011-12-16
00:02:55.760,00:02:56.880,It doesn't matter.,2011-12-16
00:02:56.880,00:03:00.660,"Love is democratic, no matter who you are or how much money you have, people all over",2011-12-16
00:03:00.660,00:03:05.000,the world are feeling it. It should be noted that having more money,2011-12-16
00:03:05.000,00:03:07.780,does not necessarily equate to being more happy.,2011-12-16
00:03:07.780,00:03:13.739,"This is what's known as the hedonistic treadmill. Getting more money helps with happiness, but",2011-12-16
00:03:13.739,00:03:18.349,"only up to a certain point. In United States that point is about 75,000",2011-12-16
00:03:18.349,00:03:21.790,"dollars a year. At that point, more money has diminishing",2011-12-16
00:03:21.790,00:03:26.430,returns on how happy it makes you. Another thing that correlates to having more,2011-12-16
00:03:26.430,00:03:30.810,"money, more wealth, is living longer, having a larger life expectancy.",2011-12-16
00:03:31.380,00:03:34.480,But you know what else correlates to living longer?,2011-12-16
00:03:34.480,00:03:37.640,"Love. But not just passionate love, the kind of",2011-12-16
00:03:37.640,00:03:41.940,"love that follows it - committed, long-term love.",2011-12-16
00:03:42.580,00:03:48.920,"In fact, people who form life-long pair bonds with another person live, on average, 15%",2011-12-16
00:03:48.920,00:03:53.200,longer. So if you wanna be really non-hard-scienc-y,2011-12-16
00:03:53.200,00:03:57.080,"about it, all other things being equal and assuming that you're not already super super",2011-12-16
00:03:57.080,00:04:03.959,"rich, finding a pair bond, finding a relationship that lasts for life is the equivalent of making",2011-12-16
00:04:03.959,00:04:08.709,about an extra 30 to 40 thousand dollars a year.,2011-12-16
00:04:08.709,00:04:12.069,"Now, like I said, that's not hard science, but you know what is?",2011-12-16
00:04:12.069,00:04:18.180,"Vasopressin and oxytocin, the chemicals that are exuded in people's brains when they",2011-12-16
00:04:18.190,00:04:23.410,"look at photos of people that they formed committed, long-term relationships with.",2011-12-16
00:04:23.410,00:04:27.500,These chemicals are incredible. We've also seen elevated levels of them in,2011-12-16
00:04:27.500,00:04:32.860,dogs that have been pet for really long time. And we also know that couples who receive,2011-12-16
00:04:32.860,00:04:37.229,high levels of these chemicals resolve conflicts faster.,2011-12-16
00:04:37.229,00:04:42.030,"And, people who struggle to produce these chemicals in their brain have a similar struggle",2011-12-16
00:04:42.030,00:04:49.430,"when it comes to forming long-term relationships. In fact, you can raise your levels of oxytocin",2011-12-16
00:04:49.430,00:04:55.130,or vasopressin inside your own brain by simply looking into someone else's eyes.,2011-12-16
00:04:55.680,00:05:00.300,"That's right. So, in a way, looking into the eyes of somebody",2011-12-16
00:05:00.310,00:05:08.650,that you like is the administration of a psycho-active drug that's addictive and the long-term consequences,2011-12-16
00:05:08.650,00:05:09.890,are living longer.,2011-12-16
00:05:10.560,00:05:11.880,Thanks for watching.,2011-12-16
