Start Time,End Time,Text,Date
00:04:19.825,00:04:22.962,<i> but did not detect  any recognizable signals.</i>,2019-01-02
00:04:24.963,00:04:29.402,"<i>Soon after, SETI, or Search for  Extraterrestrial Intelligence,</i>",2019-01-02
00:04:29.435,00:04:31.404,<i> was formed to continue  our search</i>,2019-01-02
00:04:31.437,00:04:32.905,<i> for other life  in the universe.</i>,2019-01-02
00:04:33.405,00:04:34.373,<i> [Mission Control]  Liftoff.</i>,2019-01-02
00:04:34.406,00:04:35.474,"<i> [Michael]  Besides just listening,</i>",2019-01-02
00:04:35.507,00:04:37.677,<i> we've also launched  physical messages</i>,2019-01-02
00:04:37.710,00:04:39.612,<i> like the Golden Records  we put aboard</i>,2019-01-02
00:04:39.645,00:04:42.715,<i> both Voyager spacecraft  in 1977.</i>,2019-01-02
00:04:42.748,00:04:45.785,<i> The records were recordings of images and sounds from Earth</i>,2019-01-02
00:04:45.818,00:04:49.055,"<i>that told a story of who we are  as Earthlings,</i>",2019-01-02
00:04:49.088,00:04:52.391,<i> as well as coded instructions  on how to play them back.</i>,2019-01-02
00:04:52.424,00:04:54.627,"<i> Today, Doug and his team  at METI</i>",2019-01-02
00:04:54.660,00:04:58.398,<i> are on a mission to send  new messages to the stars.</i>,2019-01-02
00:04:59.865,00:05:03.035,Thank you for taking some time to have a conversation with me.,2019-01-02
00:05:03.068,00:05:06.339,My first question is simply this:,2019-01-02
00:05:06.372,00:05:08.407,where is everyone?,2019-01-02
00:05:08.440,00:05:09.942,Are we alone?,2019-01-02
00:05:09.975,00:05:11.510,I don't think so.,2019-01-02
00:05:11.543,00:05:12.645,"You know, we've been looking",2019-01-02
00:05:12.678,00:05:13.779,for over 60 years.,2019-01-02
00:05:13.813,00:05:16.482,And so that leads some people to say we must be alone.,2019-01-02
00:05:16.515,00:05:17.850,"The reality is, though,",2019-01-02
00:05:17.883,00:05:19.752,we have just begun the search.,2019-01-02
00:05:19.785,00:05:23.689,"I mean, we've looked at a few tens of thousands of stars,",2019-01-02
00:05:23.722,00:05:28.027,and there are 400 billion stars in our galaxy alone.,2019-01-02
00:05:28.060,00:05:30.496,Billions of galaxies in the universe.,2019-01-02
00:05:30.529,00:05:32.898,So I think we just need to keep on looking.,2019-01-02
00:05:32.931,00:05:33.832,"When you put it that way,",2019-01-02
00:05:33.866,00:05:35.100,"it actually isn't that surprising, is it?",2019-01-02
00:05:35.133,00:05:40.039,"I mean, we are still discovering species on our own planet today.",2019-01-02
00:05:40.072,00:05:42.708,"At METI, we switch the process,",2019-01-02
00:05:42.741,00:05:44.910,"and instead of just listening for signals,",2019-01-02
00:05:44.943,00:05:48.447,"we send powerful, intentional signals to other stars",2019-01-02
00:05:48.480,00:05:50.416,in the hope of getting a reply.,2019-01-02
00:05:50.449,00:05:53.018,"What do you say to people who go, ""Hold on,",2019-01-02
00:05:53.051,00:05:56.856,"""we should not be alerting any life out there to our presence.",2019-01-02
00:05:56.889,00:05:58.424,"""It's just not worth the risk.",2019-01-02
00:05:58.457,00:06:00.126,"In fact, it's irresponsible.""",2019-01-02
00:06:00.159,00:06:02.895,I would say it is too late.,2019-01-02
00:06:02.928,00:06:04.597,The horse is out of the barn.,2019-01-02
00:06:04.630,00:06:08.134,We have been announcing our presence to the universe,2019-01-02
00:06:08.167,00:06:12.605,since the beginning of radio and television.,2019-01-02
00:06:12.638,00:06:14.573,Any civilization that has the ability,2019-01-02
00:06:14.606,00:06:16.442,to travel between the stars,2019-01-02
00:06:16.475,00:06:18.511,already picked up <i> I Love Lucy.</i>,2019-01-02
00:06:18.544,00:06:21.113,"So maybe the aliens have been observing us,",2019-01-02
00:06:21.146,00:06:24.550,but they're waiting for us to break the silence.,2019-01-02
00:06:24.583,00:06:26.585,So our goal isn't to let them know,2019-01-02
00:06:26.618,00:06:27.987,we're here for the first time.,2019-01-02
00:06:28.020,00:06:29.922,It's to really give an indication,2019-01-02
00:06:29.955,00:06:31.690,that we want to make contact.,2019-01-02
00:06:31.723,00:06:34.693,The one thing that's keeping me from being really excited,2019-01-02
00:06:34.726,00:06:36.529,and comfortable about sending a message out,2019-01-02
00:06:36.562,00:06:39.698,"is that a lot of prominent people have said, ""Don't.""",2019-01-02
00:06:39.731,00:06:41.967,There are some group of scientists who have said,2019-01-02
00:06:42.000,00:06:43.569,you shouldn't be doing this.,2019-01-02
00:06:43.602,00:06:44.637,Stephen Hawking.,2019-01-02
00:06:44.670,00:06:46.906,But that's an example of someone very prominent,2019-01-02
00:06:46.939,00:06:49.608,"who said you shouldn't transmit,",2019-01-02
00:06:49.641,00:06:51.911,because maybe the aliens will come to Earth.,2019-01-02
00:06:51.944,00:06:53.712,"To me it's notable that, after his death,",2019-01-02
00:06:53.745,00:06:56.048,"to commemorate his life, his family,",2019-01-02
00:06:56.081,00:06:58.584,they transmitted his voice out into space.,2019-01-02
00:06:58.617,00:07:02.488,Anyone and everyone can transmit to extraterrestrials.,2019-01-02
00:07:02.521,00:07:04.790,So I think it's an incredible contradiction,2019-01-02
00:07:04.823,00:07:07.560,"for people involved in SETI to say we shouldn't transmit,",2019-01-02
00:07:07.593,00:07:11.030,"because the day they succeed, everyone will be transmitting.",2019-01-02
00:07:11.063,00:07:16.202,"Okay, so how do we craft a message for E.T.?",2019-01-02
00:07:16.235,00:07:18.504,"Well, it depends what we would want to do.",2019-01-02
00:07:18.537,00:07:21.707,I would want to know something about that civilization.,2019-01-02
00:07:21.740,00:07:23.876,"And so then we try to figure out,",2019-01-02
00:07:23.909,00:07:26.679,what is it that we have in common,2019-01-02
00:07:26.712,00:07:28.080,with the extraterrestrials?,2019-01-02
00:07:28.113,00:07:31.951,What do you think the aliens would know that we know?,2019-01-02
00:07:31.984,00:07:33.486,I always go to math.,2019-01-02
00:07:33.519,00:07:35.754,So that's the natural starting place.,2019-01-02
00:07:35.787,00:07:39.091,But how can you communicate the idea of numbers?,2019-01-02
00:07:39.124,00:07:40.693,Like this.,2019-01-02
00:07:47.833,00:07:49.835,[both clap],2019-01-02
00:07:49.868,00:07:52.171,"-Hey, look, we're communicating. -Okay, okay, great, great.",2019-01-02
00:07:52.204,00:07:54.139,You could keep that up. You could use that,2019-01-02
00:07:54.172,00:07:56.141,to count up to a million.,2019-01-02
00:07:56.174,00:07:59.245,But that doesn't capture what it is to be human.,2019-01-02
00:07:59.278,00:08:00.313,Right.,2019-01-02
00:08:00.346,00:08:03.249,So you want to tell a little bit about yourself.,2019-01-02
00:08:03.282,00:08:07.786,"The goal, for me, is to learn about other civilizations",2019-01-02
00:08:07.819,00:08:09.922,"if, in fact, they're out there.",2019-01-02
00:08:09.955,00:08:11.790,"But I think even if they're not,",2019-01-02
00:08:11.823,00:08:14.293,simply this process of reflecting on what stories,2019-01-02
00:08:14.326,00:08:16.662,"do we want to tell about ourselves,",2019-01-02
00:08:16.695,00:08:19.598,"how do we want to represent ourselves to the universe,",2019-01-02
00:08:19.631,00:08:21.233,forces us to look at ourselves anew.,2019-01-02
00:08:21.266,00:08:23.135,And I think that can only be good.,2019-01-02
00:08:29.675,00:08:30.943,One of my favorite messages,2019-01-02
00:08:30.976,00:08:33.913,that humans have ever sent for extraterrestrials,2019-01-02
00:08:33.946,00:08:37.216,to some day receive was written in 1974,2019-01-02
00:08:37.249,00:08:39.752,by Frank Drake and Carl Sagan.,2019-01-02
00:08:39.785,00:08:44.557,"They sent the message to a star cluster 25,000 light years away.",2019-01-02
00:08:44.590,00:08:50.062,"It contained 1,679 binary digits",2019-01-02
00:08:50.095,00:08:52.131,"that, when decoded,",2019-01-02
00:08:52.164,00:08:53.899,created an image:,2019-01-02
00:08:53.932,00:08:57.136,the famous Arecibo message.,2019-01-02
00:08:57.169,00:09:00.739,This message is full of general information about us.,2019-01-02
00:09:00.772,00:09:03.208,Up here in the white are numbers.,2019-01-02
00:09:03.241,00:09:05.711,"Now, since math is probably pretty universal,",2019-01-02
00:09:05.744,00:09:07.079,I feel like it's fair to say,2019-01-02
00:09:07.112,00:09:09.214,that aliens will understand that part.,2019-01-02
00:09:09.247,00:09:11.350,But what about some of these other parts?,2019-01-02
00:09:11.383,00:09:14.019,"This is a human figure, but will aliens be able to tell",2019-01-02
00:09:14.052,00:09:15.187,that that is supposed to be,2019-01-02
00:09:15.220,00:09:17.723,the shape of the thing that made this?,2019-01-02
00:09:17.756,00:09:21.193,Could an alien figure out what all these symbols mean?,2019-01-02
00:09:21.226,00:09:24.229,"For that matter, could a human even correctly figure out",2019-01-02
00:09:24.262,00:09:25.664,what they all mean?,2019-01-02
00:09:25.697,00:09:27.733,And I bet that if you were to ask two people,2019-01-02
00:09:27.766,00:09:30.002,"to guess what all this means,",2019-01-02
00:09:30.035,00:09:32.204,you would get two different answers.,2019-01-02
00:09:32.237,00:09:34.707,"I want to give some humans a message,",2019-01-02
00:09:34.740,00:09:37.276,and I want to see how quickly they come up with meanings,2019-01-02
00:09:37.309,00:09:40.245,"I didn't put in there, or conflicting interpretations,",2019-01-02
00:09:40.278,00:09:41.479,"because if that happens,",2019-01-02
00:09:41.513,00:09:45.117,well it could spell trouble for our ability to say much more,2019-01-02
00:09:45.150,00:09:50.256,than simple mathematical truths to whatever might be out there.,2019-01-02
00:09:51.289,00:09:53.192,"<i> To help me answer  this question,</i>",2019-01-02
00:09:53.225,00:09:55.394,<i> I recruited Dr. Steve Vance.</i>,2019-01-02
00:09:55.427,00:09:57.796,<i> Dr. Vance leads  a habitability team</i>,2019-01-02
00:09:57.829,00:09:59.932,"<i> for JPL's Astrobiology group,</i>",2019-01-02
00:09:59.965,00:10:02.968,<i> meaning it's his job to think  about the possibility</i>,2019-01-02
00:10:03.001,00:10:04.970,<i> of life on other planets.</i>,2019-01-02
00:10:05.003,00:10:06.839,I don't think it's crazy,2019-01-02
00:10:06.872,00:10:10.376,"that if the Arecibo message is received,",2019-01-02
00:10:10.409,00:10:12.878,the alien civilization that gets it,2019-01-02
00:10:12.911,00:10:15.814,will see all kinds of meanings in it.,2019-01-02
00:10:15.847,00:10:17.116,They're going to see things through the lens,2019-01-02
00:10:17.149,00:10:19.785,of how they experience their world.,2019-01-02
00:10:19.818,00:10:22.021,"And I think if we received a message from outer space,",2019-01-02
00:10:22.054,00:10:23.922,"we would think of the ones we've sent out,",2019-01-02
00:10:23.955,00:10:25.424,and we would look for these pieces in it.,2019-01-02
00:10:25.457,00:10:29.928,And maybe the message contains none of those things.,2019-01-02
00:10:29.961,00:10:32.131,I'm really curious about this hypothesis,2019-01-02
00:10:32.164,00:10:35.067,that they will find meaning where there isn't any.,2019-01-02
00:10:35.100,00:10:36.802,There's only one way to find out.,2019-01-02
00:10:36.835,00:10:39.639,-Yeah. Let's do it. -Let's do it.,2019-01-02
