Start Time,End Time,Text,sentiment-score
00:04:53.729,00:04:59.310,that used that word. Words or phrases that help you remember something are,0.4019
00:04:59.310,00:04:59.900,called,0.0
00:04:59.900,00:05:03.050,"mnemonics. For instance, if you wanna remember the exact",0.0
00:05:03.050,00:05:07.430,"speed of light in meters per second in a vacuum, just count the number of letters",0.0772
00:05:07.430,00:05:10.509,"and each word of this sentence. ""We",0.0964
00:05:10.509,00:05:15.710,"guarantee certainty, clearly referring to this light mnemonic.""",0.6908
00:05:15.710,00:05:19.139,"Or if you're like me, your biggest struggle is spelling the word",0.0516
00:05:19.139,00:05:22.560,"diarrhoea. Well, don't worry. Just remember",0.5432
00:05:22.560,00:05:25.750,diarrhoea is a really runny heap,0.0
00:05:25.750,00:05:30.370,of endless amounts. We've all seen illusions like this before.,0.3612
00:05:30.370,00:05:34.259,Four circles with corners cut out of them. We perceive,-0.2732
00:05:34.259,00:05:38.830,"an actual square resting on top of circles, even though no square",-0.1027
00:05:38.830,00:05:42.130,"is there. Now interestingly, if you take this shape",0.4019
00:05:42.130,00:05:46.030,"and put it on top of text, the letters within the",0.2023
00:05:46.030,00:05:50.229,fake square appear bigger than the rest of the letters.,-0.4767
00:05:50.229,00:05:54.150,This is because our brain assumes the letters are closer to us,0.0
00:05:54.150,00:05:58.740,"than the rest of the text. After all, the letters are on top of a square",0.2023
00:05:58.740,00:06:02.400,that's on top of circles on top of text.,0.3818
00:06:02.400,00:06:05.690,"Speaking of size, let's take a look at the scale",0.0
00:06:05.690,00:06:08.930,of our solar system. OMGspace.net,0.0
00:06:08.930,00:06:12.819,is a website containing images of the Sun and the planets,0.0
00:06:12.819,00:06:15.870,"to scale. Not just in size, but also",0.0
00:06:15.870,00:06:20.180,"distance. If you scroll long enough, you will eventually get to Mercury",0.0
00:06:20.180,00:06:24.310,"and then Venus and then Earth and so on. Or, just click a planet's name",0.0
00:06:24.310,00:06:27.940,and have the site take you there right away. If that sort of thing makes you,0.0
00:06:27.940,00:06:28.710,feel,0.0
00:06:28.710,00:06:33.090,"small and insignificant, rush on over and grab yourself",-0.34
00:06:33.090,00:06:36.490,emergency compliment dot com.,0.128
00:06:36.490,00:06:40.220,"The site will keep complimenting you until you feel better,",0.7351
00:06:40.220,00:06:43.729,"but if practicing patience is more your thing, check out",0.0
00:06:43.729,00:06:48.960,chickenonaraft.com. Geo sketch is a really fun way to draw.,0.5563
00:06:48.960,00:06:52.490,You have this strange folding mechanism that,-0.25
00:06:52.490,00:06:56.710,draws. You can individually control the rate of rotation for each,0.0
00:06:56.710,00:07:00.990,joint to see how it affects the image. But if you'd rather combine rotation,0.0
00:07:00.990,00:07:02.410,"with our solar system,",0.0
00:07:02.410,00:07:05.500,check out gravity. Click and drag to place,-0.2263
00:07:05.500,00:07:09.039,objects of varying size in the space and watch how,0.0
00:07:09.039,00:07:12.090,they interact. So there you go,0.0
00:07:12.090,00:07:15.210,that was about 13 things.,0.0
00:07:15.210,00:07:18.229,I guess. I don't really know. But there's more.,0.0
00:07:18.229,00:07:22.250,I created a playlist of videos that you should totally see.,0.25
00:07:22.250,00:07:26.060,I host the playlist and you can start it by clicking the link at the top of this,0.2023
00:07:26.060,00:07:27.139,video's description,0.0
00:07:27.139,00:07:30.800,"or this annotation. I call it a lean back,",0.0
00:07:30.800,00:07:34.660,because you start the playlist and just lean back and let YouTube,0.0
00:07:34.660,00:07:37.919,"do the work. So, what are you waiting for? Go ahead and click",0.0
00:07:37.919,00:07:39.619,and I will see you over there.,0.0
00:07:39.900,00:07:41.200,"And as always,",0.0
00:07:41.210,00:07:42.270,thanks for watching.,0.4404
