Start Time,End Time,Text,sentiment-score
00:03:54.519,00:03:58.989,"an entire lifetime. A collection of different brain cells,",0.0
00:03:58.989,00:04:02.290,neurones that fire together in a particular order,-0.34
00:04:02.290,00:04:05.489,over and over again frequently and repeatedly,0.0
00:04:05.489,00:04:08.750,"can achieve long-term potentiation, becoming",0.0
00:04:08.750,00:04:13.549,more sensitive to each other and more ready to fire in the exact same way,0.0334
00:04:13.549,00:04:16.560,later on in the future. They're a physical thing,0.0
00:04:16.560,00:04:19.989,"in your brain, firing together more easily",0.0754
00:04:19.989,00:04:24.430,because you strengthen that pattern of firing.,-0.0258
00:04:24.430,00:04:29.220,You memorized. This branching forest of firing friends,0.1779
00:04:29.220,00:04:33.419,"looks messy, but look closer. It could be the memory",-0.1901
00:04:33.419,00:04:36.610,of your first kiss. A living souvenir,0.4215
00:04:36.610,00:04:40.770,of the event. If I were to go into your brain and cut out,-0.2732
00:04:40.770,00:04:44.320,"those cells, could I make you forget your first kiss",0.2263
00:04:44.320,00:04:48.430,or could I make you forget where your fingers are?,-0.2263
00:04:48.430,00:04:51.440,Only if I cut out a lot of your brain.,-0.2732
00:04:51.440,00:04:55.550,"Because memories aren't just stored in one relationship, they're stored",0.0
00:04:55.550,00:04:59.940,all over the brain. The events leading up to your first kiss are stored in one,0.4215
00:04:59.940,00:05:00.650,"network,",0.0
00:05:00.650,00:05:05.250,"the way it felt to the way it smelled in different networks, all added up together",0.0
00:05:05.250,00:05:08.740,making what you call the memory of your first kiss.,0.4215
00:05:09.720,00:05:12.080,How many memories can you fit,0.3612
00:05:12.080,00:05:15.870,inside your head? What is the storage capacity,0.0
00:05:15.870,00:05:19.669,of the human brain? The best we can do is a rough,0.6369
00:05:19.669,00:05:23.330,"estimate, but given the number of neurons in the brain involved with",0.1154
00:05:23.330,00:05:24.070,memory,0.0
00:05:24.070,00:05:27.509,and the number of different connections a single neurone can make,0.0772
00:05:27.509,00:05:30.650,Paul Reber at Northwestern University estimated,0.0
00:05:30.650,00:05:34.930,that we can store the digital equivalent of about 2.5,0.0
00:05:34.930,00:05:40.120,petabytes of information. That's the equivalent of recording a TV channel,0.0
00:05:40.120,00:05:44.490,continuously for 300 years.,0.0
00:05:44.490,00:05:48.100,That's a lot of information. That is a lot of information about,0.0
00:05:48.100,00:05:51.340,"skills you can do and facts and people you've met,",0.0
00:05:51.340,00:05:54.430,things in the real world.,0.0
00:05:54.430,00:05:59.539,"The world is real, right?",0.0
00:05:59.539,00:06:02.870,"How do you know? It's a difficult question,",-0.3612
00:06:02.870,00:06:06.440,"but it's not rocket science. Instead, it is",0.0
00:06:06.440,00:06:11.470,asking whether or not rocket scientists even exist in the first place.,0.0
00:06:11.470,00:06:15.759,The theory that the Sun moved around the earth,0.0
00:06:15.759,00:06:20.340,worked great. It predicted that the Sun would rise every morning,0.6249
00:06:20.340,00:06:25.759,and it did. It wasn't until later that we realized what we thought was true,0.4215
00:06:25.759,00:06:29.280,"might not be. So, do we",0.0
00:06:29.280,00:06:32.710,or will we ever know true reality,0.4215
00:06:32.710,00:06:36.310,or are we stuck in a world where the best we can do is be,0.4939
00:06:36.310,00:06:42.139,approximately true? Discovering more and more useful theories every day but never,0.4816
00:06:42.139,00:06:43.569,actually reaching,0.2023
00:06:43.569,00:06:48.199,true objective actual reality.,0.4215
00:06:48.199,00:06:52.180,Can science or reason ever prove convincingly,0.3818
