Start Time,End Time,Text,sentiment-score
00:00:00.500,00:00:01.920,"Hey, Vsauce. Michael here.",0.0
00:00:01.920,00:00:06.799,"And I'm in Los Angeles, but today we're going to talk about love.",0.7783
00:00:06.799,00:00:11.960,"You can't buy love, but what if you could? I mean, what if I had a machine that could",-0.2924
00:00:11.960,00:00:14.860,make you fall in love with someone for the rest of your life?,0.6369
00:00:14.860,00:00:19.779,"What should I charge for the use of that machine? Well, we should, first of all, be clear about",0.5719
00:00:19.779,00:00:23.699,"what we mean when we say ""love."" I'm not talking about the love you have for",0.8555
00:00:23.700,00:00:27.759,your BFFs or your love for your family or your love of learning.,0.8555
00:00:27.759,00:00:32.959,"I'm also not talking about lust, an immediate attraction we have towards other people mediated",0.4588
00:00:32.960,00:00:38.440,"by hormones like testosterone and oestrogen. I'm talking about what happens later, when",0.3612
00:00:38.440,00:00:43.550,you begin to associate an immediate reward with one other person - what we call passionate,0.7964
00:00:43.550,00:00:46.440,"love. This is what you see in new couples, where",0.6369
00:00:46.440,00:00:49.490,they wanna be with each other and are almost obsessed with each other.,-0.1045
00:00:49.490,00:00:53.370,Well psychologists have a really great term for that kind of love.,0.886
00:00:53.370,00:00:56.550,They call it limerence. That's right.,0.0
00:00:56.550,00:01:00.940,Whenever you're in this state and you do things like wake up super early to get a bagel with,0.7506
00:01:00.940,00:01:04.080,the person and even though you're gonna miss class just because you wanna see them that,-0.1531
00:01:04.080,00:01:10.080,"badly, you're exhibiting limerent behaviour. Okay, that sounds great.",0.4404
00:01:10.080,00:01:15.320,"But if I wanna sell love, I'm gonna have to find a way to measure it and it turns out",0.7783
00:01:15.329,00:01:20.240,to be quite a difficult task. We do have a tool called the passionate love,0.7024
00:01:20.240,00:01:22.689,survey. It was developed by psychologists and it's,0.0
00:01:22.689,00:01:27.569,been found to be quite reliable when it comes to analysing other behaviours we associate,0.0
00:01:27.569,00:01:31.909,"with passionate love. For instance, we found, using the survey,",0.8225
00:01:31.909,00:01:36.840,that men and women both experience the same amounts of passionate love when they're in,0.8225
00:01:36.850,00:01:41.100,a relationship. We've also found that men tend to fall in,0.0
00:01:41.100,00:01:45.520,"the love faster and sooner than women, who appear to be more cautious.",0.5434
00:01:45.760,00:01:52.940,"But we're here to talk about money. Interestingly, a UK study once looked at people",0.5499
00:01:52.940,00:01:57.340,"who heard that someone else loved them. They heard the phrase ""I love you"" for the",0.8442
00:01:57.340,00:02:01.939,first time and they took the amount of happiness those people felt and compared it to the amount,0.5574
00:02:01.939,00:02:05.519,of happiness gamblers feel when they win large sums of money.,0.8126
00:02:05.520,00:02:10.360,"Their conclusion, that hearing that someone loves you for the first time is the equivalent",0.5719
00:02:10.369,00:02:18.459,"happiness level of receiving 267,000 dollars. But when you go beyond passionate love to",0.9287
00:02:18.459,00:02:23.379,"committed long-term love, there's all kinds of practical benefits marriage brings.",0.836
00:02:23.379,00:02:29.000,"In fact, it's been estimated that tax breaks and health care costs all together mean that",0.4939
00:02:29.000,00:02:35.420,"being married is the equivalent of receiving an extra 100,000 dollars a year.",0.0
