Date,WPM
2012-02-01,221.47651006711274
2012-02-01,195.40229885057582
2012-02-01,237.41007194244835
2012-02-01,255.68181818181952
2012-02-01,186.046511627904
2012-02-01,266.666666666665
2012-02-01,197.18309859154706
2012-02-01,136.36363636363706
2012-03-12,236.22047244094483
2012-03-12,293.47826086956525
2012-03-12,163.6363636363637
2012-03-12,393.44262295081944
2012-03-12,258.0645161290321
2012-03-12,583.3333333333328
2012-03-12,103.44827586206911
2012-03-12,230.76923076923043
2012-03-12,160.71428571428558
2012-03-12,196.72131147541003
2012-03-12,285.71428571428567
2012-03-12,300.0
2012-03-12,257.14285714285694
2012-03-12,416.9562195969433
2012-03-12,223.8249191743347
2012-03-12,188.2722102373013
2012-03-12,81.81818181818171
2012-03-12,142.8571428571431
2012-03-12,166.66666666666663
2012-03-12,299.99999999999983
2012-03-12,204.81927710843385
2012-03-12,226.74418604651177
2012-03-12,198.97959183673424
2012-03-12,272.7272727272741
2012-03-12,245.64994882292754
2012-03-12,162.56157635467972
2012-03-12,261.53846153846115
2012-03-12,169.56521739130403
2012-03-12,217.3913043478268
2012-03-12,285.7142857142894
2012-03-12,241.07142857142762
2012-03-12,222.22222222222354
2012-03-12,151.51515151515122
2012-03-12,177.41935483870975
2012-03-12,256.57894736842053
2012-03-12,279.0697674418606
2012-03-12,121.38728323699445
2012-03-12,202.24719101123583
2012-03-12,274.64788732394334
2012-03-12,224.06639004149343
2012-03-12,253.24675324675337
2012-03-12,237.8048780487804
2012-03-12,120.0
2012-03-12,230.76923076923254
2012-03-12,136.36363636363643
2012-03-12,477.272727272722
2012-03-12,243.24324324324334
2012-03-12,249.99999999999548
2012-03-12,39.473684210526784
2012-03-12,116.27906976744129
2012-03-12,218.18181818181745
2012-03-12,52.63157894736774
2012-03-12,139.1752577319589
2012-03-12,80.0
2012-03-12,101.69491525423793
2012-03-12,226.41509433962216
2012-03-12,163.63636363636448
2012-03-12,209.67741935483878
2012-03-12,225.0000000000008
2012-03-12,168.45060536936268
2012-03-12,144.54928729170865
2012-03-12,215.56886227544888
2012-03-12,128.83435582822122
2012-03-12,290.9090909090899
2012-03-12,92.30769230769216
2012-03-12,120.0
2012-03-12,148.14814814814773
2012-03-12,111.11111111111275
2012-03-12,140.0
2012-03-12,40.540540540540434
2012-03-12,172.88135593220323
2012-03-12,212.1212121212102
2012-03-12,56.60377358490554
2012-03-12,113.74407582938392
2012-03-12,32.96703296703309
2012-03-12,188.4816753926691
2012-03-12,236.84210526315778
2012-03-12,197.60479041916147
2012-03-12,154.63917525773212
2012-03-12,198.97959183673387
2012-03-12,252.80898876404478
2012-03-12,230.7692307692304
2012-03-12,146.66666666666669
2012-03-12,141.17647058823505
2012-03-18,219.17808219178085
2012-03-18,68.9655172413793
2012-03-18,194.1747572815534
2012-03-18,88.56088560885605
2012-03-18,104.8034934497817
2012-03-18,35.71428571428572
2012-03-18,35.928143712574816
2012-03-18,118.42105263157899
2012-03-18,58.25242718446616
2012-03-18,165.64417177914103
2012-03-18,60.0
2012-03-18,300.0
2012-03-18,169.81132075471717
2012-03-18,247.05882352941134
2012-03-18,60.0
2012-03-18,89.40397350993379
2012-03-18,110.29411764705887
2012-03-18,153.19148936170203
2012-03-18,123.45679012345681
2012-03-18,100.95698811652119
2012-03-18,151.87127101789915
2012-03-18,208.95522388059723
2012-03-18,60.0
2012-03-18,300.0
2012-03-18,256.684491978609
2012-03-18,147.05882352941182
2012-03-18,180.90452261306515
2012-03-18,170.45454545454564
2012-03-18,173.6334405144695
2012-03-18,275.2293577981655
2012-03-18,60.0
2012-03-18,285.71428571428595
2012-03-18,122.86689419795194
2012-03-18,209.91253644314912
2012-03-18,260.86956521739
2012-03-18,60.0
2012-03-18,204.5454545454556
2012-03-18,168.79795396419453
2012-03-18,185.39325842696618
2012-03-18,120.0
2012-03-18,276.21483375959104
2012-03-18,222.22222222222217
2012-03-18,178.57142857142784
2012-03-18,297.0297029702969
2012-03-18,230.76923076923129
2012-03-18,249.99999999999977
2012-03-18,164.13373860182412
2012-03-18,267.20647773279364
2012-03-18,224.06639004149278
2012-03-18,63.17119393556526
2012-03-18,243.17751958930063
2012-03-18,198.42910293509857
2012-03-18,225.94142259414218
2012-03-18,212.20159151193633
2012-03-18,237.28813559321895
2012-03-18,157.48031496062984
2012-03-18,151.85068016450484
2012-03-18,169.97167138810204
2012-03-18,337.07865168539485
2012-03-18,307.6923076923073
2012-03-18,276.42276422764246
2012-03-18,134.83146067415723
2012-03-18,170.9844559585486
2012-03-18,225.42266750156557
2012-03-18,170.4545454545454
2012-03-18,160.80402010050256
2012-03-18,33.38898163606008
2012-03-18,205.7814796668303
2012-05-06,224.99999999999997
2012-05-06,198.47328244274811
2012-05-06,131.14754098360655
2012-05-06,167.381974248927
2012-05-06,150.0
2012-05-06,137.14285714285714
2012-05-06,88.8888888888889
2012-05-06,130.43478260869563
2012-05-06,34.88372093023258
2012-05-06,86.95652173913042
2012-05-06,240.0
2012-05-06,171.42857142857142
2012-05-06,100.27855153203353
2012-05-06,209.05923344947755
2012-05-06,147.54098360655723
2012-05-06,276.42276422764246
2012-05-06,217.82178217821775
2012-05-06,78.96468523799084
2012-05-06,144.97130776200544
2012-05-06,162.65060240963854
2012-05-06,166.6666666666664
2012-05-06,19.114367633004168
2012-05-06,177.64618800888243
2012-05-06,209.3023255813955
2012-05-06,249.99999999999994
2012-05-06,88.23529411764692
2012-05-06,263.51351351351406
2012-05-06,133.33333333333354
2012-05-06,208.6956521739129
2012-05-06,169.01408450704207
2012-05-06,179.1044776119408
2012-05-06,60.0
2012-05-06,101.35135135135157
2012-05-06,180.0
2012-05-06,122.44897959183622
2012-05-06,152.54237288135687
2012-05-06,155.17241379310198
2012-05-06,255.31914893617085
2012-05-06,217.3913043478268
2012-05-06,38.46153846153841
2012-05-06,145.16129032258127
2012-05-06,255.3191489361689
2012-05-06,315.7894736842096
2012-05-06,280.0
2012-05-06,120.0
2012-05-06,220.58823529411774
2012-05-06,69.76744186046515
2012-05-06,30.0
2012-05-06,43.47826086956536
2012-05-06,307.6923076923073
2012-05-06,206.10687022900728
2012-05-06,240.0
2012-05-06,114.2857142857151
2012-05-06,103.89610389610378
2012-05-06,141.17647058823624
2012-05-06,180.0
2012-05-06,260.8695652173908
2012-05-06,260.8695652173908
2012-05-06,98.36065573770502
2012-05-06,148.14814814814773
2012-05-06,177.67653758542082
2012-05-06,133.92857142857258
2012-05-06,144.57831325301112
2012-05-06,226.41509433962216
2012-05-06,191.48936170212815
2012-05-06,326.7326732673251
2012-05-06,317.64705882353155
2012-05-06,118.81188118811987
2012-05-06,93.26424870466288
2012-05-06,103.44827586206928
2012-05-06,150.0
2012-05-06,122.95081967213126
2012-05-06,93.750000000002
2012-05-06,148.14814814814773
2012-05-06,178.57142857142784
2012-05-06,120.0
2012-05-06,242.4242424242437
2012-05-06,156.25000000000102
2012-05-06,115.38461538461522
2012-05-06,180.0
2012-05-06,120.0
2012-05-06,168.2242990654194
2012-05-06,88.2352941176474
2012-05-06,203.3898305084734
2012-05-06,219.51219512195306
2012-05-06,101.69491525423793
2012-05-06,315.7894736842096
2012-05-06,235.29411764706302
2012-05-06,111.11111111110984
2012-05-06,178.2178217821798
2012-05-06,284.9162011173197
2012-05-06,212.76595744680762
2012-05-06,192.9260450160776
2012-05-06,175.53191489361745
2012-05-06,230.10546500479245
2012-05-06,159.15119363395303
2012-05-06,131.57894736842098
2012-05-06,196.72131147541094
2012-05-06,118.81188118811654
2012-05-06,150.0
2012-05-06,84.9056603773583
2012-05-06,90.90909090909138
2012-05-06,115.38461538461627
2012-05-06,145.98540145985353
2012-05-06,230.76923076923163
2012-05-06,306.8181818181834
2012-05-06,236.11111111111148
2012-05-06,135.24590163934283
2012-05-06,126.31578947368573
2012-05-06,240.0
2012-05-06,120.0
2012-05-06,131.70731707317
2012-05-06,193.54838709677276
2012-05-06,175.32029669588624
2012-05-06,201.49253731343234
2012-05-06,138.46153846153726
2012-05-06,187.50000000000097
2012-05-06,103.44827586206976
2012-05-06,149.99999999999787
2012-05-06,120.0
2012-05-06,210.0
2012-05-06,121.42237640936675
2012-05-06,86.93132425383892
2012-05-06,107.14285714285671
2012-05-06,121.38728323699294
2012-05-06,200.00000000000276
2012-05-06,258.22784810126655
2012-05-06,229.00763358778588
2012-05-06,141.17647058823624
2012-05-06,180.0
2012-05-06,245.68965517241148
2012-06-28,181.8181818181818
2012-06-28,119.31818181818184
2012-06-28,120.0
2012-06-28,210.0
2012-06-28,120.0
2012-06-28,182.60869565217394
2012-06-28,312.4999999999997
2012-06-28,162.162162162162
2012-06-28,253.73134328358213
2012-06-28,59.40594059405942
2012-06-28,166.66666666666646
2012-06-28,132.35294117647064
2012-06-28,85.7142857142858
2012-06-28,68.96551724137923
2012-06-28,90.90909090909089
2012-06-28,78.94736842105284
2012-06-28,191.48936170212815
2012-06-28,749.9999999999939
2012-06-28,250.0000000000004
2012-06-28,396.22641509433873
2012-06-28,176.47058823529417
2012-06-28,300.0000000000011
2012-06-28,300.0
2012-06-28,88.23529411764709
2012-06-28,150.0
2012-06-28,125.00000000000081
2012-06-28,98.90109890109889
2012-06-28,170.88607594936727
2012-06-28,20.40816326530604
2012-06-28,201.2195121951219
2012-06-28,177.7777777777776
2012-06-28,175.8957654723127
2012-06-28,137.9310344827579
2012-06-28,240.0
2012-06-28,418.60465116279096
2012-06-28,303.7974683544298
2012-06-28,289.15662650602474
2012-06-28,308.2191780821916
2012-06-28,519.2307692307696
2012-06-28,1965.517241379268
2012-06-28,2280.0
2012-06-28,538.4615384615377
2012-06-28,163.04347826086988
2012-06-28,181.81818181818275
2012-06-28,321.42857142857014
2012-06-28,681.8181818181853
2012-06-28,262.35741444866966
2012-06-28,339.6226415094332
2012-06-28,214.28571428571342
2012-06-28,281.2499999999935
2012-06-28,112.1495327102811
2012-06-28,120.0
2012-06-28,381.81818181817397
2012-06-28,287.2340425531922
2012-06-28,210.5263157894762
2012-06-28,96.77419354838638
2012-06-28,164.06249999999986
2012-06-28,152.54237288135687
2012-06-28,88.23529411764618
2012-06-28,258.9928057553956
2012-06-28,215.46961325966822
2012-06-28,205.4794520547934
2012-06-28,288.46153846154067
2012-06-28,96.77419354838638
2012-07-13,50.0
2012-07-13,120.0
2012-07-13,45.0
2012-07-13,17.142857142857142
2012-07-13,60.0
2012-07-13,60.0
2012-07-13,45.0
2012-07-13,40.0
2012-07-13,72.0
2012-07-13,72.0
2012-07-13,80.0
2012-07-13,60.0
2012-07-13,40.0
2012-07-13,50.0
2012-07-13,40.0
2012-07-13,60.0
2012-07-13,46.66666666666667
2012-07-13,50.0
2012-07-13,40.0
2012-07-13,60.0
2012-07-13,42.0
2012-07-13,70.0
2012-07-13,100.0
2012-07-13,60.0
2012-07-13,80.0
2012-07-13,84.0
2012-07-13,72.0
2012-07-13,80.0
2012-07-13,45.0
2012-07-13,30.0
2012-07-13,10.0
2012-07-13,60.0
2012-07-13,42.0
2012-07-13,12.0
2012-07-13,40.0
2012-07-13,60.0
2012-07-13,45.0
2012-07-13,30.0
2012-07-13,60.0
2012-07-13,48.0
2012-07-13,60.0
2012-07-13,90.0
2012-07-13,45.0
2012-07-13,15.0
2012-07-13,60.0
2012-07-13,60.0
2012-07-13,240.0
2012-08-03,60.0
2012-08-03,128.36512747370298
2012-08-03,114.61318051575934
2012-08-03,61.64383561643836
2012-08-03,174.496644295302
2012-08-03,229.21348314606743
2012-08-03,166.66666666666663
2012-08-03,184.39716312056737
2012-08-03,180.327868852459
2012-08-03,104.04624277456666
2012-08-03,110.09174311926571
2012-08-03,60.0
2012-08-03,164.9484536082476
2012-08-03,162.16216216216208
2012-08-03,177.51479289940815
2012-08-03,236.1111111111111
2012-08-03,216.34615384615404
2012-08-03,181.81818181818178
2012-08-03,145.05893019038996
2012-08-03,190.4157410345924
2012-08-03,171.42857142857142
2012-08-03,182.25211542633943
2012-08-03,234.63687150838
2012-08-03,195.06908696830115
2012-08-03,178.09439002671417
2012-08-03,89.55223880597055
2012-08-03,242.91497975708512
2012-08-03,189.90876931670047
2012-08-03,218.28103683492517
2012-08-03,165.51724137931055
2012-08-03,219.69974368363168
2012-08-03,138.32239758822496
2012-08-03,218.1818181818193
2012-08-03,166.30370223718072
2012-08-03,213.11475409836004
2012-08-03,157.28977616454964
2012-08-03,232.31256599788742
2012-08-03,199.6007984031942
2012-08-03,52.77044854881264
2012-08-03,240.96385542168585
2012-08-03,206.36285468615625
2012-08-03,31.35205747877204
2012-08-24,267.32673267326743
2012-08-24,120.0
2012-08-24,239.49579831932775
2012-08-24,37.974683544303794
2012-08-24,209.79020979020973
2012-08-24,120.0
2012-08-24,379.907133811735
2012-08-24,146.25228519195628
2012-08-24,280.0
2012-08-24,141.84397163120545
2012-08-24,120.0
2012-08-24,169.41176470588235
2012-08-24,84.88564017920295
2012-08-24,272.7272727272741
2012-08-24,207.4074074074072
2012-08-24,210.9374999999998
2012-08-24,240.0
2012-08-24,214.2857142857145
2012-08-24,162.16216216216222
2012-08-24,197.64705882352942
2012-08-24,260.8695652173918
2012-08-24,224.06639004149343
2012-08-24,230.76923076923129
2012-08-24,243.90243902438945
2012-08-24,186.33540372670814
2012-08-24,202.70270270270314
2012-08-24,119.99999999999967
2012-08-24,270.96774193548436
2012-08-24,125.65445026178033
2012-08-24,60.0
2012-08-24,60.0
2012-08-24,123.28767123287663
2012-08-24,60.0
2012-08-24,133.3333333333332
2012-08-24,187.50000000000043
2012-08-24,384.6153846153841
2012-08-24,176.47058823529446
2012-08-24,303.03030303030243
2012-08-24,120.0
2012-08-24,118.81188118811905
2012-08-24,349.99999999999915
2012-08-24,240.0
2012-08-24,125.0000000000002
2012-08-24,190.47619047618971
2012-08-24,163.93442622950835
2012-08-24,203.38983050847438
2012-08-24,215.82733812949633
2012-08-24,60.0
2012-08-24,180.0
2012-08-24,122.44897959183714
2012-08-24,115.38461538461502
2012-08-24,117.64705882352986
2012-08-24,111.45510835913299
2012-08-24,60.0
2012-08-24,240.0
2012-08-24,318.42304776345657
2012-08-24,163.76663254861836
2012-08-24,134.0782122905034
2012-08-24,174.27385892116158
2012-08-24,217.61658031088086
2012-08-24,153.13935681470113
2012-08-24,295.566502463054
2012-08-24,157.7563540753737
2012-08-24,157.99868334430488
2012-08-24,170.45454545454635
2012-08-24,240.0
2012-08-24,210.52631578947097
2012-08-24,192.41047568145572
2012-08-24,161.18200134318286
2012-08-24,203.6199095022617
2012-08-24,270.2702702702739
2012-08-24,120.0
2012-08-24,129.3103448275866
2012-08-24,120.0
2012-08-24,172.76840806252488
2012-08-24,254.10269984118446
2012-08-24,205.7814796668303
2012-08-24,134.15315818893333
2012-08-24,75.00000000000027
2012-08-24,218.69304868523776
2012-08-24,112.1495327102811
2012-08-24,296.15004935834
2012-08-24,269.05829596412576
2012-08-24,60.0
2012-08-24,240.0
2012-08-24,191.48936170212812
2012-08-24,149.58448753462548
2012-08-24,157.37704918032875
2012-08-24,197.97896473499617
2012-08-24,60.0
2012-08-24,180.0
2012-08-24,120.0
2012-08-24,60.0
2012-08-24,60.0
2012-08-24,266.318537859009
2012-08-24,139.534883720928
2012-08-24,206.8965517241382
2012-08-24,300.0
2012-08-24,60.0
2012-08-24,180.0
2012-08-24,225.6345973049199
2012-08-24,146.34146341463438
2012-08-24,182.96401707664117
2012-08-24,291.04477611940536
2012-08-24,286.6242038216547
2012-08-24,220.25480457784494
2012-09-11,218.1818181818182
2012-09-11,224.13793103448273
2012-09-11,150.0
2012-09-11,374.99999999999966
2012-09-11,259.6153846153848
2012-09-11,214.2857142857134
2012-09-11,214.2857142857148
2012-09-11,269.23076923076883
2012-09-11,134.61538461538473
2012-09-11,201.9230769230771
2012-09-11,246.57534246575327
2012-09-11,251.74825174825182
2012-09-11,222.22222222222186
2012-09-11,268.6567164179112
2012-09-11,149.9999999999999
2012-09-11,235.95505617977608
2012-09-11,262.4999999999998
2012-09-11,193.54838709677426
2012-09-11,259.25925925925856
2012-09-11,220.58823529411774
2012-09-11,210.0
2012-09-11,177.51479289940778
2012-09-11,260.8695652173908
2012-09-11,311.68831168831326
2012-09-11,305.55555555555605
2012-09-11,101.69491525423732
2012-09-11,249.99999999999977
2012-09-11,300.0000000000018
2012-09-11,176.47058823529383
2012-09-11,138.46153846153877
2012-09-11,121.38728323699445
2012-09-11,172.41379310344738
2012-09-11,148.5148514851488
2012-09-11,211.2676056338026
2012-09-11,226.02739726027383
2012-09-11,149.99999999999895
2012-09-11,222.22222222222317
2012-09-11,216.2162162162163
2012-09-11,277.7777777777782
2012-09-11,217.74193548387188
2012-09-11,145.6310679611649
2012-09-11,251.74825174825057
2012-09-24,227.48815165876778
2012-09-24,177.33990147783248
