Start Time,End Time,Text,Date
00:03:06.860,00:03:08.400,And so what I found from that was,2021-09-03
00:03:08.400,00:03:09.730,"when there was a new moon,",2021-09-03
00:03:09.730,00:03:11.000,there was no difference in the number,2021-09-03
00:03:11.000,00:03:12.590,of insects caught by the fluorescent,2021-09-03
00:03:12.590,00:03:13.860,and non-fluorescent scorpions.,2021-09-03
00:03:13.860,00:03:16.400,"But under the full moon, there's nice, bright UV light",2021-09-03
00:03:16.400,00:03:17.840,available there was a difference,2021-09-03
00:03:17.840,00:03:20.970,and the ones that fluoresce actually caught fewer insects.,2021-09-03
00:03:20.970,00:03:22.480,- It seems kind of counterintuitive.,2021-09-03
00:03:22.480,00:03:24.910,- So that tells me that my hypothesis was wrong.,2021-09-03
00:03:24.910,00:03:26.290,Which happens a lot.,2021-09-03
00:03:26.290,00:03:27.950,"Basically yeah, they're not using",2021-09-03
00:03:27.950,00:03:29.550,their fluorescence to lure insects.,2021-09-03
00:03:29.550,00:03:31.880,"In fact, the fluorescence is a bad thing for them in terms",2021-09-03
00:03:31.880,00:03:35.130,"of their ability to catch flying insects, at least.",2021-09-03
00:03:35.130,00:03:36.300,- Let me ask you this.,2021-09-03
00:03:36.300,00:03:39.240,If you find that fluorescence is counterproductive,2021-09-03
00:03:39.240,00:03:41.080,"for the scorpion in some way,",2021-09-03
00:03:41.080,00:03:42.250,doesn't that indicate that there,2021-09-03
00:03:42.250,00:03:44.210,has to be something useful?,2021-09-03
00:03:44.210,00:03:47.000,- Exactly. There must be something that counteracts that.,2021-09-03
00:03:47.000,00:03:47.833,- Sort of negative.,2021-09-03
00:03:47.833,00:03:48.850,"- That negative, yeah.",2021-09-03
00:03:48.850,00:03:51.390,Scorpions are really well adapted for what they do.,2021-09-03
00:03:51.390,00:03:54.130,One of the cool things here is it scorpions,2021-09-03
00:03:54.130,00:03:59.030,are actually able to metabolize iron and nickel.,2021-09-03
00:03:59.030,00:04:02.610,And in their pincer here,2021-09-03
00:04:02.610,00:04:04.020,"and on the tips of their claws,",2021-09-03
00:04:04.020,00:04:07.323,they actually have basically iron to strengthen that.,2021-09-03
00:04:07.323,00:04:10.410,- [Derek] Iron and nickel at the end of their tail?,2021-09-03
00:04:10.410,00:04:11.690,- [Carl] Yeah. Yeah.,2021-09-03
00:04:11.690,00:04:13.980,You can see like the color here's a little bit different,2021-09-03
00:04:13.980,00:04:16.210,and that's because of the iron.,2021-09-03
00:04:16.210,00:04:19.140,- [Derek] That seems very aggressive to me.,2021-09-03
00:04:19.140,00:04:20.820,One of the main things we're interested in here,2021-09-03
00:04:20.820,00:04:21.940,is how they see.,2021-09-03
00:04:21.940,00:04:24.010,So I've seen two of their eyes.,2021-09-03
