Start Time,End Time,Text,Date
00:03:53.970,00:03:56.990,Each one of these factors contributes a sine wave,2021-12-21
00:03:56.990,00:04:01.830,of a particular amplitude and phase to the total tide curve.,2021-12-21
00:04:01.830,00:04:02.900,If someone could figure out,2021-12-21
00:04:02.900,00:04:05.513,"how to correctly combine these frequency components,",2021-12-21
00:04:05.513,00:04:08.393,well the tides could finally be predicted.,2021-12-21
00:04:09.660,00:04:11.530,It took nearly a century.,2021-12-21
00:04:11.530,00:04:13.240,"But in the 1860s,",2021-12-21
00:04:13.240,00:04:17.420,"William Thompson, later Lord Kelvin, took up the challenge.",2021-12-21
00:04:17.420,00:04:19.160,Having completed several voyages,2021-12-21
00:04:19.160,00:04:21.950,"to lay the first transatlantic telegraph cable,",2021-12-21
00:04:21.950,00:04:24.520,he developed a fascination with the sea.,2021-12-21
00:04:24.520,00:04:27.530,"And subsequently, he threw his full scientific effort",2021-12-21
00:04:27.530,00:04:30.880,into measuring and predicting the tides.,2021-12-21
00:04:30.880,00:04:33.050,Tide gauges at that time used a buoy,2021-12-21
00:04:33.050,00:04:36.470,to record the height of the sea onto a paper roll.,2021-12-21
00:04:36.470,00:04:39.010,"Kelvin set out to determine how sine waves,",2021-12-21
00:04:39.010,00:04:41.410,"with the frequencies identified by Laplace,",2021-12-21
00:04:41.410,00:04:45.370,could add together to produce the observed tidal curve.,2021-12-21
00:04:45.370,00:04:48.500,"The key was to apply the work of French mathematician,",2021-12-21
00:04:48.500,00:04:51.970,"Joseph Fourier, who had shown how to decompose any function",2021-12-21
00:04:51.970,00:04:54.410,into a sum of sine waves.,2021-12-21
00:04:54.410,00:04:57.070,"Most English scientists were skeptical of the work,",2021-12-21
00:04:57.070,00:04:59.520,but Thompson was enthralled by it.,2021-12-21
00:04:59.520,00:05:04.520,"His first paper, published at 17, was a defense of Fourier.",2021-12-21
00:05:04.610,00:05:06.080,While it was straightforward,2021-12-21
00:05:06.080,00:05:08.660,"to apply Fourier's analysis to tidal curves,",2021-12-21
00:05:08.660,00:05:12.150,the computation required was enormous.,2021-12-21
00:05:12.150,00:05:16.290,"First, divide the tide curve up into short time intervals.",2021-12-21
00:05:16.290,00:05:17.490,"And for each interval,",2021-12-21
00:05:17.490,00:05:20.200,multiply the tide level by a sine wave,2021-12-21
00:05:20.200,00:05:22.410,with the frequency of interest.,2021-12-21
00:05:22.410,00:05:24.580,"Add up the area of all these rectangles,",2021-12-21
00:05:24.580,00:05:26.620,and divide by the total time.,2021-12-21
