Start Time,End Time,Text,Date
00:03:25.050,00:03:28.950,so it takes this light and focuses it down to a point.,2022-12-24
00:03:28.950,00:03:31.830,"So from there our light diverges,",2022-12-24
00:03:31.830,00:03:33.840,and it comes up and it fills our mirror.,2022-12-24
00:03:33.840,00:03:37.230,"Think of these light beams as arrows, okay?",2022-12-24
00:03:37.230,00:03:38.730,"And there are a bunch of arrows that are coming up,",2022-12-24
00:03:38.730,00:03:40.230,"they're straight as can be,",2022-12-24
00:03:40.230,00:03:42.300,but when they pass something,2022-12-24
00:03:42.300,00:03:44.370,"of a different refractive index,",2022-12-24
00:03:44.370,00:03:46.620,"which could be the heat from my hand,",2022-12-24
00:03:46.620,00:03:47.490,"or a different density,",2022-12-24
00:03:47.490,00:03:50.370,"which could be a gas of a different density,",2022-12-24
00:03:50.370,00:03:53.610,"those light rays, they shift a little bit,",2022-12-24
00:03:53.610,00:03:55.290,"they shift very slightly, okay?",2022-12-24
00:03:55.290,00:03:57.210,"They refract, they bend.",2022-12-24
00:03:57.210,00:03:59.910,Then they all come back.,2022-12-24
00:03:59.910,00:04:00.897,"So we're coming back here,",2022-12-24
00:04:00.897,00:04:03.720,and right here we have a two-way mirror.,2022-12-24
00:04:03.720,00:04:06.630,"So light can travel through the mirror this way,",2022-12-24
00:04:06.630,00:04:10.020,"but when it comes back, it turns 90 degrees.",2022-12-24
00:04:10.020,00:04:13.110,"And if you look right here, I have a razor blade.",2022-12-24
00:04:13.110,00:04:14.460,"And what this is doing,",2022-12-24
00:04:14.460,00:04:18.120,it is positioned exactly at the focal point of that mirror.,2022-12-24
00:04:18.120,00:04:19.560,"I have that razor blade edge,",2022-12-24
00:04:19.560,00:04:22.890,it's able to move in and out of the focal plane.,2022-12-24
00:04:22.890,00:04:27.480,"And so what I do is I cut off those arrows of light,",2022-12-24
00:04:27.480,00:04:30.240,"those beams of light that shifted a little bit,",2022-12-24
00:04:30.240,00:04:31.950,"and I cut 'em off, I block 'em.",2022-12-24
00:04:31.950,00:04:35.250,"As I move the knife edge out,",2022-12-24
00:04:35.250,00:04:37.370,"so I'm not cutting off any light right now,",2022-12-24
00:04:37.370,00:04:39.420,"so you basically have a really expensive mirror,",2022-12-24
00:04:39.420,00:04:41.130,it's not doing anything for you.,2022-12-24
00:04:41.130,00:04:43.440,"But as I take this razor blade,",2022-12-24
00:04:43.440,00:04:44.970,"and push it in,",2022-12-24
