Start Time,End Time,Text,Date
00:05:43.610,00:05:49.150,it's called Galileo's Daughter by Dava Sobel. I love this book because it includes the actual,2014-04-17
00:05:49.150,00:05:53.860,"letters written from Galileo's daughter to him during his life, and it really reveals",2014-04-17
00:05:53.860,00:05:58.010,"what he must have gone through as a human being. We all know about his science, and",2014-04-17
00:05:58.010,00:06:02.080,"about the trials that he went through, but to see this kind of insight into his personal",2014-04-17
00:06:02.080,00:06:06.139,"life, I think is remarkable, so you should really check out this book, and you can download",2014-04-17
00:06:06.139,00:06:10.669,"it for free by going to audible.com/veritasium, or you can pick any other book of your choosing",2014-04-17
00:06:10.669,00:06:14.669,"for a one month free trial. So I really want to thank Audible for supporting me, and allowing",2014-04-17
00:06:14.669,00:06:20.980,"me to go and meet great scientists, and filmmakers, and lots of people all around the world. Also,",2014-04-17
00:06:20.980,00:06:25.620,I should note that I will be hosting Michio Kaku in Brisbane and Melbourne on June 5th,2014-04-17
00:06:25.620,00:06:29.730,and 6th. Links in the doobly-doo. I would love to see you there. Thank you so much for,2014-04-17
00:06:29.730,00:06:32.870,"watching, and I will see you somewhere else in the world. Bye.",2014-04-17
