Start Time,End Time,Text,Date
00:03:25.360,00:03:27.970,you probably will do many attempts.,2021-06-30
00:03:27.970,00:03:29.947,You will be sampling that gusty wind,2021-06-30
00:03:29.947,00:03:32.150,"over, and over, and over,",2021-06-30
00:03:32.150,00:03:33.430,"until you set the record, right?",2021-06-30
00:03:33.430,00:03:34.613,That's how you set the record.,2021-06-30
00:03:34.613,00:03:37.400,"And on one of those occasions,",2021-06-30
00:03:37.400,00:03:39.021,"you will get a nice strong gust,",2021-06-30
00:03:39.021,00:03:43.020,"which is three times the air that comes after it, okay?",2021-06-30
00:03:43.020,00:03:45.550,And that's when you will clock the record.,2021-06-30
00:03:45.550,00:03:48.730,And that's where that 2.8 factor will come in.,2021-06-30
00:03:48.730,00:03:50.680,- So what about the treadmill tests?,2021-06-30
00:03:50.680,00:03:53.144,These are conducted in still air.,2021-06-30
00:03:53.144,00:03:55.430,"By moving the ground backwards,",2021-06-30
00:03:55.430,00:03:58.770,you're simulating a perfectly steady tailwind.,2021-06-30
00:03:58.770,00:04:01.800,"And if you hold the car stationary on the treadmill,",2021-06-30
00:04:01.800,00:04:05.550,"well, that's equivalent to the car going exactly wind speed.",2021-06-30
00:04:05.550,00:04:08.730,"Now, if the car can move forward on the treadmill,",2021-06-30
00:04:08.730,00:04:13.100,that shows it can accelerate faster than the wind.,2021-06-30
00:04:13.100,00:04:14.684,"But Alex had multiple explanations,",2021-06-30
00:04:14.684,00:04:17.440,why these experiments don't actually show,2021-06-30
00:04:17.440,00:04:19.050,what they claim to show.,2021-06-30
00:04:19.050,00:04:24.050,"- If you have this fluctuating speed of the treadmill,",2021-06-30
00:04:24.570,00:04:27.040,"and then if a human just sort of steers it,",2021-06-30
00:04:27.040,00:04:29.390,"it then can introduce unconsciously,",2021-06-30
00:04:29.390,00:04:31.880,a bias towards the desired result.,2021-06-30
00:04:31.880,00:04:35.550,"- So, would it any be that the guy with the spork",2021-06-30
00:04:35.550,00:04:38.190,is inducing the model craft,2021-06-30
00:04:38.190,00:04:40.837,to go across the lane now and then?,2021-06-30
00:04:40.837,00:04:44.926,"And as you pointed out, I would go downhill now and then.",2021-06-30
00:04:44.926,00:04:47.840,"- Yeah, I'm sure, I'm a hundred percent sure",2021-06-30
00:04:47.840,00:04:52.840,"that the guy in the video doesn't do it on purpose, okay.",2021-06-30
00:04:53.256,00:04:57.585,"However, you know, if he is expecting forward drift-",2021-06-30
00:04:57.585,00:04:58.696,"- Yeah, oh he's trying.",2021-06-30
00:04:58.696,00:05:01.750,"- Yeah, yeah absolutely, that's exactly, okay,",2021-06-30
00:05:01.750,00:05:02.870,so there you go.,2021-06-30
00:05:02.870,00:05:05.940,"- In the absence of convincing experimental evidence,",2021-06-30
00:05:05.940,00:05:08.280,"Alex turned to theoretical analyses,",2021-06-30
00:05:08.280,00:05:11.500,"like one by MIT Aero Professor, Mark Drela.",2021-06-30
00:05:11.500,00:05:14.210,"But here too, he found problems.",2021-06-30
00:05:14.210,00:05:16.610,His main concern is that the equation for net force,2021-06-30
00:05:16.610,00:05:19.350,includes the difference between the speeds of the car,2021-06-30
00:05:19.350,00:05:21.890,and the wind in the denominator.,2021-06-30
00:05:21.890,00:05:25.480,"Which seems to imply that when traveling exactly wind speed,",2021-06-30
00:05:25.480,00:05:27.600,you should get infinite force.,2021-06-30
00:05:27.600,00:05:29.410,"- Now, here's the real danger.",2021-06-30
00:05:29.410,00:05:33.310,"Because if Derek drives very close to the wind,",2021-06-30
00:05:33.310,00:05:36.530,that difference in speed goes to zero.,2021-06-30
00:05:36.530,00:05:39.200,"If it's one millionth of one percent,",2021-06-30
00:05:39.200,00:05:41.590,that's like a nuclear bomb exploding behind him.,2021-06-30
00:05:41.590,00:05:43.620,"Then Derek is definitely in trouble, right?",2021-06-30
00:05:43.620,00:05:46.960,So we need to find something to save Derek's life here.,2021-06-30
00:05:46.960,00:05:48.047,"This is serious, right?",2021-06-30
00:05:48.047,00:05:50.850,"- But dividing by zero, come on, you guys.",2021-06-30
00:05:50.850,00:05:51.969,I never looked at that.,2021-06-30
00:05:51.969,00:05:54.244,"- [Derek] Alex performed his own analysis,",2021-06-30
00:05:54.244,00:05:57.750,and found no such divide by zero problems.,2021-06-30
00:05:57.750,00:06:00.020,"In fact, he found there's no way for the car",2021-06-30
00:06:00.020,00:06:03.260,"to accelerate at, or above wind speed.",2021-06-30
00:06:03.260,00:06:06.380,- The acceleration of this craft is negative.,2021-06-30
00:06:06.380,00:06:08.150,"So when we, you know,",2021-06-30
00:06:08.150,00:06:10.360,"so it's possible to move the craft faster than the wind,",2021-06-30
00:06:10.360,00:06:13.110,but it's not possible to move it at zero acceleration,2021-06-30
00:06:13.110,00:06:16.640,which would be needed to maintain constant speed.,2021-06-30
00:06:16.640,00:06:18.390,- [Derek] That is basically where we left it.,2021-06-30
00:06:18.390,00:06:19.240,- That is right.,2021-06-30
00:06:19.240,00:06:20.653,"- Okay, thank you, thank you, Neil.",2021-06-30
00:06:20.653,00:06:21.486,Thank you very much.,2021-06-30
00:06:21.486,00:06:22.433,"- Thanks guys, thanks Neil.",2021-06-30
00:06:22.433,00:06:25.593,- So now it was up to me to convince Professor Kusenko,2021-06-30
00:06:25.593,00:06:28.666,"that Blackbird really can go faster than the wind,",2021-06-30
00:06:31.598,00:06:33.077,"When I posted about it on Twitter,",2021-06-30
00:06:33.077,00:06:35.744,"Alice Zhang, who runs Chinese Veritasium, said,",2021-06-30
00:06:35.744,00:06:37.658,"""I think you lost Derek.",2021-06-30
00:06:37.658,00:06:40.228,"I'm 80% on Alex's side now.""",2021-06-30
00:06:40.228,00:06:41.822,"What's amazing to me, is that neither one of them",2021-06-30
00:06:41.822,00:06:45.268,had seen my attempts to replicate the treadmill experiments.,2021-06-30
00:06:45.268,00:06:47.848,"For the first video, I asked my friend and YouTube maker,",2021-06-30
00:06:47.848,00:06:50.965,"Xyla Foxlin, to make a model downwind cart.",2021-06-30
00:06:50.965,00:06:52.881,- All right. (wheels screeching),2021-06-30
00:06:52.881,00:06:54.080,(laughing),2021-06-30
00:06:54.080,00:06:55.038,"- [Man] Oh, no!",2021-06-30
00:06:55.038,00:06:57.228,"- Version one ended in failure,",2021-06-30
00:06:57.228,00:06:59.068,"but Xyla was undeterred,",2021-06-30
00:06:59.068,00:07:01.887,coming back in a couple of days with version two.,2021-06-30
00:07:01.887,00:07:03.158,- Is it feeling like it's gonna...?,2021-06-30
00:07:03.158,00:07:06.748,"- Unlike these models, most of her projects actually work.",2021-06-30
00:07:06.748,00:07:08.428,She is determined.,2021-06-30
00:07:08.428,00:07:10.148,So maybe this tells us something,2021-06-30
