Start Time,End Time,Text,Date
00:04:14.639,00:04:17.780,The blocks clearly do not all go to the same height.,2013-08-30
00:04:17.780,00:04:20.259,"So you might say: Derek, you were tricking us.",2013-08-30
00:04:20.259,00:04:22.699,You just picked the two that went the closest and used those.,2013-08-30
00:04:22.699,00:04:23.699,It is true.,2013-08-30
00:04:23.699,00:04:24.699,I did do that.,2013-08-30
00:04:24.699,00:04:28.849,But the point is do the spinning blocks go systematically to a lower height than the,2013-08-30
00:04:28.849,00:04:29.919,non-spinning blocks?,2013-08-30
00:04:29.919,00:04:33.860,And I think from the video footage the answer is clearly no.,2013-08-30
00:04:33.860,00:04:35.560,So why not?,2013-08-30
00:04:35.560,00:04:40.840,"Well, another common response I saw was that air resistance must play a role, that the",2013-08-30
00:04:40.840,00:04:46.030,spinning block exposes a small surface area as it is traveling upwards and this means,2013-08-30
00:04:46.030,00:04:48.050,there is less air resistance impeding it.,2013-08-30
00:04:48.050,00:04:52.830,So even with a lower velocity it could make it to the same height as the non-spinning,2013-08-30
00:04:52.830,00:04:53.830,block.,2013-08-30
00:04:53.830,00:04:57.259,"But you can do the calculation and find that the difference in air resistance would be,",2013-08-30
00:04:57.259,00:05:01.169,"at most, about 0.6 percent of the weight of the block.",2013-08-30
00:05:01.169,00:05:03.560,"In other words, negligible.",2013-08-30
00:05:03.560,00:05:06.139,So what is the real answer?,2013-08-30
00:05:06.139,00:05:10.530,"Well, there are a number of ways of approaching the problem and I saw you guys try almost",2013-08-30
00:05:10.530,00:05:14.500,"all of them: force, torque, momentum, energy.",2013-08-30
00:05:14.500,00:05:18.120,But the easiest one of these is the law of conservation of momentum.,2013-08-30
00:05:18.120,00:05:22.470,"You see, when the bullet is fired out of the rifle it has a certain amount of momentum",2013-08-30
00:05:22.470,00:05:24.970,entirely in the vertical direction.,2013-08-30
00:05:24.970,00:05:29.520,And when the bullet becomes lodged in the block the bullet and block together must have,2013-08-30
00:05:29.520,00:05:32.009,that same momentum that the bullet had.,2013-08-30
00:05:32.009,00:05:36.410,"Now it doesn’t matter where on the block the bullet hits, because the bullet had a",2013-08-30
00:05:36.410,00:05:38.240,certain momentum before it hit the block.,2013-08-30
00:05:38.240,00:05:42.539,The block and bullet together afterwards must have that amount of momentum upwards.,2013-08-30
00:05:42.539,00:05:46.699,"So this means regardless of whether the block is spinning or not, it must have the same",2013-08-30
00:05:46.699,00:05:52.120,"upwards velocity, so that it has the same momentum, so it will got the same height regardless",2013-08-30
00:05:52.120,00:05:54.039,of whether it is spinning or not.,2013-08-30
00:05:54.039,00:05:56.800,It is simple conservation of momentum.,2013-08-30
00:05:56.800,00:05:58.939,"Momentum is always, always conserved.",2013-08-30
00:05:58.939,00:06:01.210,It is something you can always rely on.,2013-08-30
00:06:01.210,00:06:03.289,And it is why you should think about it first.,2013-08-30
00:06:03.289,00:06:07.569,"But some of you may say: Ok, well, there is also angular momentum in the spinning block.",2013-08-30
00:06:07.569,00:06:12.240,But the point is: Angular moment and linear momentum are independent and they are conserved,2013-08-30
00:06:12.240,00:06:13.240,independently.,2013-08-30
00:06:13.240,00:06:17.300,So you can simply think about the upward momentum of the bullet and that is going to have to,2013-08-30
00:06:17.300,00:06:21.139,"be the upward momentum of those two blocks and it doesn’t matter that one is spinning,",2013-08-30
00:06:21.139,00:06:24.330,because they have the same total linear momentum upwards.,2013-08-30
00:06:24.330,00:06:26.410,So they have to go to the same height.,2013-08-30
00:06:26.410,00:06:31.669,"But if that is the case, why does the spinning block end up with this extra rotational energy?",2013-08-30
00:06:31.669,00:06:35.550,"Well, the thing about energy is it is a little bit tricky.",2013-08-30
00:06:35.550,00:06:40.580,"Although total energy is conserved, the energy of motion—which is called kinetic energy—is",2013-08-30
00:06:40.580,00:06:41.990,not conserved.,2013-08-30
00:06:41.990,00:06:47.490,"So what happens is as the bullet strikes the wood a lot of its kinetic energy is lost,",2013-08-30
00:06:47.490,00:06:51.560,"heating up the wood, creating sound and deforming that wood block.",2013-08-30
00:06:51.560,00:06:55.669,"So it would be possible for the rotating block to end up with more energy of motion, more",2013-08-30
00:06:55.669,00:07:02.370,"kinetic energy, if the bullet loses less energy deforming the wood and heating it up and creating",2013-08-30
00:07:02.370,00:07:03.870,that sound.,2013-08-30
00:07:03.870,00:07:08.180,"And this kind of makes a little bit of intuitive sense, because if you imagine the bullet entering",2013-08-30
